city,date,variant,rna,rna_norm,flow,proportion,new_cases
Laupen (BE),2021-07-13,B.1.617.2 (Delta),56607210626.18597,2.363866877971474,59664,0.05952172157325439,4.824201983870968
Laupen (BE),2021-07-14,B.1.617.2 (Delta),54758064516.12904,2.2866481774960383,57715,0.06700750233719127,1.5995200967741934
Laupen (BE),2021-07-15,B.1.617.2 (Delta),54905123339.658455,2.292789223454834,57870,0.14872590392508048,2.6812242903225805
Laupen (BE),2021-07-16,B.1.617.2 (Delta),54780834914.611015,2.287599049128368,57739,0.5660689095350998,3.5420240806451613
Laupen (BE),2021-07-17,B.1.617.2 (Delta),53509487666.03415,2.234508716323296,56399,0.7065585456490944,0
Laupen (BE),2021-07-18,B.1.617.2 (Delta),46477229601.51803,1.9408478605388273,48987,0.8470481817630889,0
Laupen (BE),2021-07-19,B.1.617.2 (Delta),39870018975.33207,1.6649366085578448,42023,0.7584294471882733,2.15620264516129
Laupen (BE),2021-07-20,B.1.617.2 (Delta),34903225806.451614,1.457527733755943,36788,0.332687381778714,1.3195954838709678
Laupen (BE),2021-07-21,B.1.617.2 (Delta),31872865275.14232,1.3309825673534075,33594,0.16771303297111295,0
Laupen (BE),2021-07-22,B.1.617.2 (Delta),30010436432.63757,1.2532091917591124,31631,0.12016205911318288,0.5150201935483871
Laupen (BE),2021-07-23,B.1.617.2 (Delta),28556925996.204937,1.1925118858954042,30099,0.11442455722125004,4.0348191290322575
Laupen (BE),2021-07-24,B.1.617.2 (Delta),35632827324.47818,1.4879952456418384,37557,0.13544466545212577,0
Laupen (BE),2021-07-25,B.1.617.2 (Delta),45586337760.91082,1.9036450079239304,48048,0.19230691041028597,3.376755516129032
Laupen (BE),2021-07-26,B.1.617.2 (Delta),144844493619.37106,6.0485775069261924,37969,0.3587469505097083,4.789788048387097
Laupen (BE),2021-07-27,B.1.617.2 (Delta),144438999024.02423,6.03164441249293,37550,0.5995966021035147,0
Laupen (BE),2021-07-28,B.1.617.2 (Delta),39357685009.48767,1.6435419968304281,41483,0.791568954275308,11.637934774193548
Laupen (BE),2021-07-29,B.1.617.2 (Delta),27019924098.67173,1.128328050713154,28479,0.8564177549881463,16.587487129032258
Laupen (BE),2021-07-30,B.1.617.2 (Delta),41849146110.05693,1.747583201267829,44109,0.8879340373588815,6.159366225806451
Laupen (BE),2021-07-31,B.1.617.2 (Delta),324779326032.4039,13.562496419895153,43182,0.9109937637847612,7.385882129032258
Laupen (BE),2021-08-01,B.1.617.2 (Delta),50724857685.00949,2.1182250396196514,53464,0.9306173896730594,0.4105322741935483
Laupen (BE),2021-08-02,B.1.617.2 (Delta),151383664674.86505,6.32164748681885,40523,0.9462479761138728,5.5781545
Laupen (BE),2021-08-03,B.1.617.2 (Delta),501715578487.42896,20.951197294998025,53464,0.9580703104220328,7.235294919354839
Laupen (BE),2021-08-04,B.1.617.2 (Delta),49532258064.516136,2.068423137876387,52207,0.9671708264359554,9.913505161290324
Laupen (BE),2021-08-05,B.1.617.2 (Delta),221018623477.17142,9.229541566756684,45510,0.9740645123127878,9.022226403225806
Laupen (BE),2021-08-06,B.1.617.2 (Delta),456275818879.0269,19.05367326063765,35110,0.9788471517517364,20.708239516129034
Laupen (BE),2021-08-07,B.1.617.2 (Delta),476069850625.48193,19.880254459558557,51472,0.9817698049937226,12.177481161290322
Laupen (BE),2021-08-08,B.1.617.2 (Delta),664335035952.0284,27.742041517172662,48362,0.983188640150081,10.55035414516129
Laupen (BE),2021-08-09,B.1.617.2 (Delta),531811121872.3761,22.20796047755485,38531,0.9834781955494442,19.25245179032258
Laupen (BE),2021-08-10,B.1.617.2 (Delta),455555782929.2253,19.02360519839158,34539,0.9830922679150946,30.138305919354842
Laupen (BE),2021-08-11,B.1.617.2 (Delta),30314041745.730553,1.2658874801901745,31951,0.9826014390993582,13.993416629032259
Laupen (BE),2021-08-12,B.1.617.2 (Delta),33162239089.184067,1.3848256735340732,34953,0.9825004553769262,23.607427822580647
Laupen (BE),2021-08-13,B.1.617.2 (Delta),381028189559.9304,15.911399041052562,29533,0.9829722237985083,8.405302612903226
Laupen (BE),2021-08-14,B.1.617.2 (Delta),503462921329.6141,21.024164781355516,27401,0.9838845267181232,38.15859785483871
Laupen (BE),2021-08-15,B.1.617.2 (Delta),1202288125084.8577,50.206485096649764,26379,0.9850178978696692,33.528993467741934
Laupen (BE),2021-08-16,B.1.617.2 (Delta),1035620237065.7294,43.24658200741992,33319,0.9862869363487928,11.469463
Laupen (BE),2021-08-17,B.1.617.2 (Delta),1450590948928.483,60.575390656522224,26033,0.987682280524241,36.8433419516129
Laupen (BE),2021-08-18,B.1.617.2 (Delta),485363999477.8937,20.26836986726228,24778,0.9891679823949848,22.721328774193548
Laupen (BE),2021-08-19,B.1.617.2 (Delta),1085721581433.0187,45.338769684247296,24229,0.9906551989679035,24.78262333870968
Laupen (BE),2021-08-20,B.1.617.2 (Delta),755807982237.5793,31.561870573629502,24175,0.9919984614858636,41.293623612903225
Laupen (BE),2021-08-21,B.1.617.2 (Delta),888027865480.0333,37.083255555307254,25940,0.993050303716659,23.776832387096775
Laupen (BE),2021-08-22,B.1.617.2 (Delta),1060624463544.1312,44.29073631440231,37680,0.9936865689288982,25.90412527419355
Laupen (BE),2021-08-23,B.1.617.2 (Delta),1074711208443.8232,44.8789862797064,24082,0.9938860282854388,19.83928327419355
Laupen (BE),2021-08-24,B.1.617.2 (Delta),1043579353992.89,43.578947666739545,23055,0.9937978071638464,31.36763875806452
Laupen (BE),2021-08-25,B.1.617.2 (Delta),1650311456081.9353,68.91554178725673,32236,0.9936376592737036,36.635843790322575
Laupen (BE),2021-08-26,B.1.617.2 (Delta),1309014419041.8992,54.66328041482416,22152,0.9935835973956456,34.18429185483871
Laupen (BE),2021-08-27,B.1.617.2 (Delta),2358682439686.347,98.49648539736172,21829,0.9937306771078672,23.666936080645158
Laupen (BE),2021-08-28,B.1.617.2 (Delta),1675324818864.7673,69.96007761820384,20961,0.9940604112397784,24.415102612903226
Laupen (BE),2021-08-29,B.1.617.2 (Delta),1670793833507.7505,69.77086769085456,20477,0.9944725300820512,12.801346451612902
Laupen (BE),2021-08-30,B.1.617.2 (Delta),2026852587179.4004,84.63956524909223,21283,0.9948622311578132,19.41716606451613
Laupen (BE),2021-08-31,B.1.617.2 (Delta),2617973391999.6104,109.32424545037992,20460,0.9951622360464656,26.42981717741935
Laupen (BE),2021-09-01,B.1.617.2 (Delta),1466734295329.1616,61.249522475314436,20337,0.994797734665276,41.77257327419355
Laupen (BE),2021-09-02,B.1.617.2 (Delta),1109874078562.518,46.34735652951244,20265,0.994811571515398,29.434881548387096
Laupen (BE),2021-09-03,B.1.617.2 (Delta),2012979635694.2705,84.06024310704284,20105,0.9946155485182708,18.768329854838708
Laupen (BE),2021-09-04,B.1.617.2 (Delta),2627826779427.5776,109.73571416468569,19226,0.994235538844216,11.558293354838709
Laupen (BE),2021-09-05,B.1.617.2 (Delta),1341169472530.6282,56.006046911540494,18630,0.993682588468766,17.975568516129034
Laupen (BE),2021-09-06,B.1.617.2 (Delta),1190246903154.62,49.70365435518897,19879,0.992971512990813,14.231573306451613
Laupen (BE),2021-09-07,B.1.617.2 (Delta),1244264221506.2988,51.95936963025511,19327,0.992172629748018,30.93027166129032
Laupen (BE),2021-09-08,B.1.617.2 (Delta),757420900396.9875,31.629224604533473,19147,0.991405398787229,29.195195935483873
Laupen (BE),2021-09-09,B.1.617.2 (Delta),773856455621.4609,32.3155588044778,19655,0.9907232975764269,20.298870048387094
Laupen (BE),2021-09-10,B.1.617.2 (Delta),761192046067.5463,31.786704300918927,19070,0.9900846813667068,19.48941806451613
Laupen (BE),2021-09-11,B.1.617.2 (Delta),986099195874.5494,41.1786272762193,18583,0.9894208147870586,31.29733462903226
Laupen (BE),2021-09-12,B.1.617.2 (Delta),1084926994529.3224,45.305588440329075,18060,0.9887147351584954,27.044609564516126
Laupen (BE),2021-09-13,B.1.617.2 (Delta),2219244783581.796,92.67369262659322,18891,0.988010033416815,16.47747777419355
Laupen (BE),2021-09-14,B.1.617.2 (Delta),2257800833878.831,94.28375906926655,18899,0.9873839742305568,35.3105600483871
Laupen (BE),2021-09-15,B.1.617.2 (Delta),730616759557.2083,30.5099074712083,21358,0.9868703023807543,17.364126467741933
Laupen (BE),2021-09-16,B.1.617.2 (Delta),399426548741.071,16.679698192277687,40878,0.9864908618514272,43.094985225806454
Laupen (BE),2021-09-17,B.1.617.2 (Delta),1247721601782.228,52.103746762221405,19532,0.986323831278518,33.801970177419356
Laupen (BE),2021-09-18,B.1.617.2 (Delta),999218265818.8846,41.72646799418005,19344,0.9864795030320896,21.37758569354839
Laupen (BE),2021-09-19,B.1.617.2 (Delta),767250282328.0624,32.03969087059341,42757,0.986981941098654,14.169992451612902
Laupen (BE),2021-09-20,B.1.617.2 (Delta),803796847169.9868,33.56584298403986,24464,0.9877379489281564,38.73984120967742
Laupen (BE),2021-09-21,B.1.617.2 (Delta),530467690305.09406,22.151859967574055,19877,0.9886207894559114,28.403964419354836
Laupen (BE),2021-09-22,B.1.617.2 (Delta),571006000661.5587,23.844703831112636,19782,0.989532507490286,11.316296661290323
Laupen (BE),2021-09-23,B.1.617.2 (Delta),411556804997.8982,17.18624692820066,19673,0.99032907878793,15.37571435483871
Laupen (BE),2021-09-24,B.1.617.2 (Delta),723661722126.8533,30.219471280574616,18673,0.9908186782918132,18.760781951612902
Laupen (BE),2021-09-25,B.1.617.2 (Delta),564035293633.8793,23.55361329200114,18310,0.990920133049937,14.462216
Laupen (BE),2021-09-26,B.1.617.2 (Delta),647460367305.6031,27.03737033043208,25782,0.9907101193974498,12.365096419354838
Laupen (BE),2021-09-27,B.1.617.2 (Delta),272648694670.56296,11.385567519127312,18819,0.9903074385792394,5.282764725806452
Laupen (BE),2021-09-28,B.1.617.2 (Delta),416227138209.7328,17.381275898298668,18574,0.9897719728994532,15.560949516129034
Laupen (BE),2021-09-29,B.1.617.2 (Delta),111306171625.72281,4.648046945067822,18670,0.9890336880348068,12.096619629032258
Laupen (BE),2021-09-30,B.1.617.2 (Delta),591202437888.2201,24.68808912576006,17883,0.987930134218932,3.248958193548387
Laupen (BE),2021-10-01,B.1.617.2 (Delta),365010454439.3966,15.242512637841681,18678,0.9862982901854108,3.8905987741935486
Laupen (BE),2021-10-02,B.1.617.2 (Delta),415923170962.32825,17.368582495811964,18314,0.9841585120665552,10.053023999999999
Laupen (BE),2021-10-03,B.1.617.2 (Delta),484146915451.98596,20.217545518478335,24248,0.9820736429661256,5.271377258064516
Laupen (BE),2021-10-04,B.1.617.2 (Delta),659259739817.7108,27.530101654828336,25519,0.981256286592675,2.1025697096774194
Laupen (BE),2021-10-05,B.1.617.2 (Delta),231387381689.26547,9.66253170762622,27269,0.9823716721027154,7.539828161290323
Laupen (BE),2021-10-06,B.1.617.2 (Delta),241021121471.7794,10.064828131190787,34834,0.9846447086877268,5.076297080645161
Laupen (BE),2021-10-07,B.1.617.2 (Delta),196869335866.36026,8.22108874814357,20159,0.9869623382136614,5.900187225806452
Laupen (BE),2021-10-08,B.1.617.2 (Delta),500811510140.4429,20.913444203170634,18802,0.9887716795643636,7.120674661290324
Laupen (BE),2021-10-09,B.1.617.2 (Delta),394664540862.51807,16.480840969456974,17799,0.9899593006316216,5.728356145161291
Laupen (BE),2021-10-10,B.1.617.2 (Delta),262363026824.10526,10.956047158185696,17753,0.990502176014346,4.524252629032258
Laupen (BE),2021-10-11,B.1.617.2 (Delta),477954868560.136,19.958971135593636,18335,0.9903574581923772,6.997407322580646
Laupen (BE),2021-10-12,B.1.617.2 (Delta),332627479096.9468,13.89022832679009,18678,0.989569524554246,8.864506758064516
Laupen (BE),2021-10-13,B.1.617.2 (Delta),655473256283.4004,27.37198146286466,20035,0.9882411276006176,6.036542612903226
Laupen (BE),2021-10-14,B.1.617.2 (Delta),442666109121.6786,18.48534385951859,17804,0.9863977011509356,8.424195629032258
Laupen (BE),2021-10-15,B.1.617.2 (Delta),535517999231.8764,22.362756386307357,18244,0.9840634501818738,6.488950870967743
Laupen (BE),2021-10-16,B.1.617.2 (Delta),174096663954.29147,7.270122179390777,17977,0.981633940079705,0
Laupen (BE),2021-10-17,B.1.617.2 (Delta),410841903091.1548,17.156393259036335,16978,0.980187124473002,18.08437675806452
Laupen (BE),2021-10-18,B.1.617.2 (Delta),373086674765.39264,15.579768431169724,18034,0.9808232625762489,8.933447048387098
Laupen (BE),2021-10-19,B.1.617.2 (Delta),432911651291.0517,18.0780063573997,17617,0.9831608481668214,11.383013725806451
Laupen (BE),2021-10-20,B.1.617.2 (Delta),743179374513.2765,31.0345111227018,19840,0.9857364444761724,13.522468419354839
Laupen (BE),2021-10-21,B.1.617.2 (Delta),731780494343.327,30.55850400308505,26677,0.9874952843283769,23.234507451612902
Laupen (BE),2021-10-22,B.1.617.2 (Delta),594253827764.0883,24.81551245892825,18361,0.9882064291786372,26.80814566129032
Laupen (BE),2021-10-23,B.1.617.2 (Delta),705834483194.5658,29.47502160408369,17181,0.9881391684213596,14.644165951612901
Laupen (BE),2021-10-24,B.1.617.2 (Delta),710286598346.0814,29.66093798164698,16553,0.987753644629373,18.84952083870968
Laupen (BE),2021-10-25,B.1.617.2 (Delta),481263443858.8432,20.097134303772613,17621,0.9875851971806856,17.723572693548387
Laupen (BE),2021-10-26,B.1.617.2 (Delta),599255875348.8425,25.024393526849448,17359,0.9879749814609364,9.728089338709678
Laupen (BE),2021-10-27,B.1.617.2 (Delta),382838233782.44196,15.986984881406253,17415,0.988824079803254,6.919261387096774
Laupen (BE),2021-10-28,B.1.617.2 (Delta),1001055097190.2693,41.80317244209762,17859,0.9897571852869904,20.153945322580643
Laupen (BE),2021-10-29,B.1.617.2 (Delta),830940189335.7764,34.69932486370477,17453,0.9904748506028558,20.596969322580645
Laupen (BE),2021-10-30,B.1.617.2 (Delta),956717264025.371,39.95166387808007,20240,0.9908399834189858,10.343176096774194
Laupen (BE),2021-10-31,B.1.617.2 (Delta),859856572277.7892,35.90684735264619,22193,0.990807874530962,23.123475177419355
Laupen (BE),2021-11-01,B.1.617.2 (Delta),1324738130483.5256,55.31988865014406,40944,0.990427793746471,13.487894854838709
Laupen (BE),2021-11-02,B.1.617.2 (Delta),1037305671948.7803,43.316964272346056,28267,0.9898456967230406,23.636180241935485
Laupen (BE),2021-11-03,B.1.617.2 (Delta),753463488003.3365,31.46396657509971,25306,0.98923672366272275,12.59193070967742
Laupen (BE),2021-11-04,B.1.617.2 (Delta),1330527494199.6401,55.561647340983384,19521,0.9886822213630636,18.720698532258066
Laupen (BE),2021-11-05,B.1.617.2 (Delta),887717040880.1952,37.07027579586869,18337,0.988225476246028,31.81722482258065
Laupen (BE),2021-11-06,B.1.617.2 (Delta),1140350140340.39,47.620009822455266,18031,0.9879823586397238,40.42446927419355
Laupen (BE),2021-11-07,B.1.617.2 (Delta),970438332740.1327,40.524643530431845,17481,0.9880909284249668,26.694680677419353
Laupen (BE),2021-11-08,B.1.617.2 (Delta),953823638594.3085,39.83082864811415,18044,0.9885174122024364,22.94709858064516
Laupen (BE),2021-11-09,B.1.617.2 (Delta),1513536417875.3472,63.203937576886524,17576,0.9890268815175672,55.04726743548387
Laupen (BE),2021-11-10,B.1.617.2 (Delta),1914074685051.405,79.93006014438117,17702,0.9894296140076024,44.90553879032258
Laupen (BE),2021-11-11,B.1.617.2 (Delta),1948807724940.9824,81.38048106528508,17667,0.9897134883270986,39.59160188709677
Laupen (BE),2021-11-12,B.1.617.2 (Delta),1970497288376.0159,82.28621798527419,17793,0.9899807421485348,66.777479
Laupen (BE),2021-11-13,B.1.617.2 (Delta),2273255305869.444,94.92912410405681,18369,0.990308198343686,61.24654801612903
Laupen (BE),2021-11-14,B.1.617.2 (Delta),1776269077201.5996,74.17542026032037,17362,0.990695935006543,45.1104999516129
Laupen (BE),2021-11-15,B.1.617.2 (Delta),2070221753296.137,86.45062313685136,17566,0.9911119206518422,84.84388677419356
Laupen (BE),2021-11-16,B.1.617.2 (Delta),2398413267565.1855,100.15560950925934,17328,0.9915016823784604,80.2274480967742
Laupen (BE),2021-11-17,B.1.617.2 (Delta),6506190550573.548,271.69274327672423,17396,0.9918352339072708,58.372266435483866
Laupen (BE),2021-11-18,B.1.617.2 (Delta),4936059073026.62,206.12544623494682,17238,0.9920722054158984,108.38320540322582
Laupen (BE),2021-11-19,B.1.617.2 (Delta),4657434818394.043,194.4903446349969,17489,0.9921243348914464,100.18897606451611
Laupen (BE),2021-11-20,B.1.617.2 (Delta),3374559422329.524,140.91860662184303,17399,0.9802784096305632,99.95712277419355
Laupen (BE),2021-11-21,B.1.617.2 (Delta),2859928612230.087,119.42808071673976,17225,0.9836075619132886,83.197757
Laupen (BE),2021-11-22,B.1.617.2 (Delta),2689383565714.9253,112.30627092961693,18004,0.9857389436282074,103.62619570967743
Laupen (BE),2021-11-23,B.1.617.2 (Delta),6499119091077.45,271.3974454039474,17203,0.9869842413011344,125.86045441935482
Laupen (BE),2021-11-24,B.1.617.2 (Delta),4597119287381.45,191.97162158874994,17358,0.9876007924632962,89.52612580645162
Laupen (BE),2021-11-25,B.1.617.2 (Delta),5007822119826,209.1222073810065,17738,0.9878050596832798,126.68964009677421
Laupen (BE),2021-11-26,B.1.617.2 (Delta),4395902231583.346,183.56897591477207,19562,0.9878023511382504,119.87141116129033
Laupen (BE),2021-11-27,B.1.617.2 (Delta),3980942039052.682,166.24060654364212,17998,0.9878270417607382,100.94444651612903
Laupen (BE),2021-11-28,B.1.617.2 (Delta),5202953256501.499,217.27071047355705,18255,0.98809338487861,109.81523791935483
Laupen (BE),2021-11-29,B.1.617.2 (Delta),4099693864351.6885,171.1995773782361,18547,0.9886607076996864,124.63726441935482
Laupen (BE),2021-11-30,B.1.617.2 (Delta),4853627318573.472,202.68316932553245,17686,0.9893999472670344,158.67515624193547
Lugano (TI),2021-02-23,B.1.1.7 (Alpha),1463817050512.455,161.59019388773856,42517,0.9057950279457204,16.050100774193545
Lugano (TI),2021-02-24,B.1.1.7 (Alpha),1338120872479.7798,147.71464176724842,42730.5,0.9210035666990076,5.600444483870967
Lugano (TI),2021-02-25,B.1.1.7 (Alpha),1212424694447.1047,133.8390896467583,42944,0.9293007192996118,14.466157556451613
Lugano (TI),2021-02-26,B.1.1.7 (Alpha),567152663345.779,62.60776153817042,42124,0.9307724470993272,12.877171120967741
Lugano (TI),2021-02-27,B.1.1.7 (Alpha),672806685770.6324,74.27086790974515,39048,0.9241178321352478,11.26603454032258
Lugano (TI),2021-02-28,B.1.1.7 (Alpha),927580751025.2476,102.39527771057928,40045,0.9080916531904158,5.641089387096774
Lugano (TI),2021-03-01,B.1.1.7 (Alpha),890842167326.5316,98.33971976981194,41410,0.8868656849457355,17.672251137096772
Lugano (TI),2021-03-02,B.1.1.7 (Alpha),917380207453.9595,101.26924367998255,40271,0.8721409897556098,13.689851508064514
Lugano (TI),2021-03-03,B.1.1.7 (Alpha),800623945179.2671,88.38056537693208,41175,0.8708994311172875,15.28841801612903
Lugano (TI),2021-03-04,B.1.1.7 (Alpha),683867682904.5747,75.49188707388163,42079,0.8796768740387589,12.892064701612902
Lugano (TI),2021-03-05,B.1.1.7 (Alpha),334221409055.9959,36.894571129557995,39701,0.8914676398054417,20.132876556451613
Lugano (TI),2021-03-06,B.1.1.7 (Alpha),296098724797.72546,32.68622286728139,39128,0.9022572765495608,9.674102733870967
Lugano (TI),2021-03-07,B.1.1.7 (Alpha),257976040539.45496,28.477874605004768,38555,0.9112223996743056,5.626637677419355
Lugano (TI),2021-03-08,B.1.1.7 (Alpha),1581588277512.0347,174.59091375132851,38906,0.9180904572564949,23.61488945967742
Lugano (TI),2021-03-09,B.1.1.7 (Alpha),1630738375544.0996,180.01657392369933,40418,0.9220100743826029,23.651190379032258
Lugano (TI),2021-03-10,B.1.1.7 (Alpha),1575357758328.5398,173.90312916613752,39986,0.9217239826148252,18.496264362903226
Lugano (TI),2021-03-11,B.1.1.7 (Alpha),1519977141112.98,167.7896844085757,39554,0.9164996851060618,22.556476008064518
Lugano (TI),2021-03-12,B.1.1.7 (Alpha),2168852707553.8145,239.4188053793172,37521,0.9076693810057594,24.876006419354837
Lugano (TI),2021-03-13,B.1.1.7 (Alpha),2080089979569.7722,229.6203224200398,53470,0.9002249753038986,19.70440516935484
Lugano (TI),2021-03-14,B.1.1.7 (Alpha),1235385977006.862,136.37377668257568,36865,0.9009861606392788,16.077400040322583
Lugano (TI),2021-03-15,B.1.1.7 (Alpha),1540390258654.6582,170.0430805008389,38600,0.9131866247360574,30.4000320483871
Lugano (TI),2021-03-16,B.1.1.7 (Alpha),1824803963849.4502,201.4393986067575,37612,0.9332839566399578,24.140063862903226
Lugano (TI),2021-03-17,B.1.1.7 (Alpha),877706941347.3125,96.88972729158645,38253,0.9531862567626646,15.285216298387098
Lugano (TI),2021-03-18,B.1.1.7 (Alpha),2330693708810.2227,257.2843704530765,36195,0.9680751562159338,18.502709846774195
Lugano (TI),2021-03-19,B.1.1.7 (Alpha),1957274205661.5889,216.06273698861696,34768,0.9771365780948206,9.656554951612904
Lugano (TI),2021-03-20,B.1.1.7 (Alpha),1724136919333.3142,190.3268027835477,34358,0.981279898064842,19.308437741935485
Lugano (TI),2021-03-21,B.1.1.7 (Alpha),1636216526273.0657,180.62130484832545,35243,0.98223626381914,3.2170954112903227
Lugano (TI),2021-03-22,B.1.1.7 (Alpha),1782195420786.2322,196.73585813873993,37009,0.9814275009086564,30.951918790322583
Lugano (TI),2021-03-23,B.1.1.7 (Alpha),1790560920129.7097,197.65932235198096,36820,0.9798068369026282,19.28719041129032
Lugano (TI),2021-03-24,B.1.1.7 (Alpha),1213912104323.35,134.00328424348672,36816,0.9780024832429818,29.812500411290323
Lugano (TI),2021-03-25,B.1.1.7 (Alpha),1473768783611.6765,162.688761827263,37531.5,0.9762988545782216,29.79459574193548
Lugano (TI),2021-03-26,B.1.1.7 (Alpha),1733625462900.003,191.3742394110393,38247,0.97457775458026,27.382276322580644
Lugano (TI),2021-03-27,B.1.1.7 (Alpha),1012609180032.764,111.78153286075967,39966,0.972211300953592,16.441389653225805
Lugano (TI),2021-03-28,B.1.1.7 (Alpha),2214432449319.7354,244.45033531451625,43394,0.9683326487352574,11.275699322580646
Lugano (TI),2021-03-29,B.1.1.7 (Alpha),970469059907.8611,107.12970141840026,37290,0.9633198586611108,31.1617375
Lugano (TI),2021-03-30,B.1.1.7 (Alpha),1612154368934.719,177.96509267461184,35559,0.9595747942640472,25.738869403225802
Lugano (TI),2021-03-31,B.1.1.7 (Alpha),1327801295632.3755,146.57546769967783,35353,0.9590122076513096,30.599583008064517
Lugano (TI),2021-04-01,B.1.1.7 (Alpha),1043448222330.0317,115.18584272474376,35147,0.9612153810978596,20.92182870967742
Lugano (TI),2021-04-02,B.1.1.7 (Alpha),1619835368287.454,178.81299520056314,35060,0.9648276644525976,14.478278548387097
Lugano (TI),2021-04-03,B.1.1.7 (Alpha),1533617381652.7617,169.2954252473828,33497,0.9687297314006538,12.108530653225806
Lugano (TI),2021-04-04,B.1.1.7 (Alpha),936692172654.1918,103.4010839942939,31491,0.9720809902896652,5.636582782258064
Lugano (TI),2021-04-05,B.1.1.7 (Alpha),1477081488350.005,163.0544500126629,32600,0.9744206206898084,7.598859556451614
Lugano (TI),2021-04-06,B.1.1.7 (Alpha),1001936755699.1921,110.60340809666407,34444,0.9756311290434242,29.326858951612902
Lugano (TI),2021-04-07,B.1.1.7 (Alpha),900224095767.0574,99.37538719506477,34146,0.9761422469989228,15.273503661290322
Lugano (TI),2021-04-08,B.1.1.7 (Alpha),1210196750412.5217,133.59314777281085,34547,0.9766754112073864,25.39045187903226
Lugano (TI),2021-04-09,B.1.1.7 (Alpha),1679177891872.0537,185.36379325860335,32961,0.9776543773564562,15.619996354838708
Lugano (TI),2021-04-10,B.1.1.7 (Alpha),1991701062984.6167,219.8631043554447,51448,0.9789299659602207,12.895249016129032
Lugano (TI),2021-04-11,B.1.1.7 (Alpha),1965058973195.024,216.92209444360654,63107,0.9801998791299475,9.655846854838709
Lugano (TI),2021-04-12,B.1.1.7 (Alpha),1666048948402.7527,183.9144943042,57854.666666666664,0.9813856819505212,25.9020455483871
Lugano (TI),2021-04-13,B.1.1.7 (Alpha),1367038923610.4814,150.9068941647934,52602.333333333336,0.982560930941528,15.951765258064517
Lugano (TI),2021-04-14,B.1.1.7 (Alpha),1068028898818.2101,117.89929402538684,47350,0.9837361799325348,12.07728639516129
Lugano (TI),2021-04-15,B.1.1.7 (Alpha),1055474789811.2429,116.51345082331903,37536,0.963833197536875,13.685745782258065
Lugano (TI),2021-04-16,B.1.1.7 (Alpha),2138823315732.1577,236.10387251588756,30701,0.9629795087328225,23.934172661290322
Lugano (TI),2021-04-17,B.1.1.7 (Alpha),2130174805820.8967,235.14916687633277,37601,0.9631084671911876,8.04910720967742
Lugano (TI),2021-04-18,B.1.1.7 (Alpha),2612190455421.1235,288.3586866373968,33322,0.9645795513641842,13.69037954032258
Lugano (TI),2021-04-19,B.1.1.7 (Alpha),1613784478435.3887,178.14503982728317,35957,0.9670562986391592,25.640635879032256
Lugano (TI),2021-04-20,B.1.1.7 (Alpha),1919110156080.487,211.84982242446935,34513,0.969369065909018,7.256075080645161
Lugano (TI),2021-04-21,B.1.1.7 (Alpha),1010251128651.4767,111.52122848750068,44430,0.9703899129534496,14.48852654032258
Lugano (TI),2021-04-22,B.1.1.7 (Alpha),965678979579.7257,106.60092631724245,33887,0.9698351590314578,17.754709725806453
Lugano (TI),2021-04-23,B.1.1.7 (Alpha),896280553775.2544,98.94006113103458,33760,0.9680335944845108,29.33888408064516
Lugano (TI),2021-04-24,B.1.1.7 (Alpha),511931831287.33264,56.51195540184841,32030,0.9655657654076176,15.25560983870968
Lugano (TI),2021-04-25,B.1.1.7 (Alpha),709282538916.2456,78.29742312711802,31977,0.9633151369225348,11.992047008064516
Lugano (TI),2021-04-26,B.1.1.7 (Alpha),913953375442.3635,100.89095702935182,33184.5,0.9621669130155523,19.263268370967744
Lugano (TI),2021-04-27,B.1.1.7 (Alpha),1118624211968.4814,123.48449093158563,34392,0.9623315540689156,16.906116750000002
Lugano (TI),2021-04-28,B.1.1.7 (Alpha),332858608192.4398,36.74413207319141,41137,0.9630501335421192,11.587415991935485
Lugano (TI),2021-04-29,B.1.1.7 (Alpha),671283313236.018,74.10270340917081,67417,0.963257795568401,8.851205395161289
Lugano (TI),2021-04-30,B.1.1.7 (Alpha),2521270916831.0586,278.32211419563635,123505,0.9622700366730934,12.882320177419354
Lugano (TI),2021-05-01,B.1.1.7 (Alpha),1280749964066.0425,141.38148953975795,122090,0.9599792063853584,10.464390112903226
Lugano (TI),2021-05-02,B.1.1.7 (Alpha),713640225486.0195,78.77846644975541,48384,0.9570454916694372,0
Lugano (TI),2021-05-03,B.1.1.7 (Alpha),766847554841.7789,84.65200280720937,44912,0.9553593114074596,22.506527564516126
Lugano (TI),2021-05-04,B.1.1.7 (Alpha),283816622058.72705,31.330406331158184,41732,0.9580523783348142,12.086295088709678
Lugano (TI),2021-05-05,B.1.1.7 (Alpha),402491577903.4407,44.430888469860335,54740,0.9665293550981772,22.099175185483872
Lugano (TI),2021-05-06,B.1.1.7 (Alpha),521166533748.15424,57.53137060856248,67748,0.9774293065922024,12.834890508064516
Lugano (TI),2021-05-07,B.1.1.7 (Alpha),390057106743.6625,43.058252043131574,53110.5,0.9862787320547036,17.680798467741937
Lugano (TI),2021-05-08,B.1.1.7 (Alpha),258947679739.17072,28.585133477700666,38473,0.9916232790479976,8.05075106451613
Lugano (TI),2021-05-09,B.1.1.7 (Alpha),682847358495.4218,75.37925385988423,37552,0.9926842849300757,7.237312903225807
