city,date,rna,flow,rna_v,variant,proportion,include
Laupen (BE),2021-08-04,49532258064.516136,52207,v1,B.1.617.2 (Delta),0.9671708264359554,TRUE
Laupen (BE),2021-08-05,221018623477.17142,45510,v1,B.1.617.2 (Delta),0.9740645123127878,TRUE
Laupen (BE),2021-08-06,456275818879.0269,35110,v1,B.1.617.2 (Delta),0.9788471517517364,TRUE
Laupen (BE),2021-08-07,476069850625.48193,51472,v1,B.1.617.2 (Delta),0.9817698049937226,TRUE
Laupen (BE),2021-08-08,664335035952.0284,48362,v1,B.1.617.2 (Delta),0.983188640150081,TRUE
Laupen (BE),2021-08-09,531811121872.3761,38531,v1,B.1.617.2 (Delta),0.9834781955494442,TRUE
Laupen (BE),2021-08-10,455555782929.2253,34539,v1,B.1.617.2 (Delta),0.9830922679150946,TRUE
Laupen (BE),2021-08-11,30314041745.730553,31951,v1,B.1.617.2 (Delta),0.9826014390993582,TRUE
Laupen (BE),2021-08-12,33162239089.184067,34953,v1,B.1.617.2 (Delta),0.9825004553769262,TRUE
Laupen (BE),2021-08-13,381028189559.9304,29533,v1,B.1.617.2 (Delta),0.9829722237985083,TRUE
Laupen (BE),2021-08-14,503462921329.6141,27401,v1,B.1.617.2 (Delta),0.9838845267181232,TRUE
Laupen (BE),2021-08-15,1202288125084.8577,26379,v1,B.1.617.2 (Delta),0.9850178978696692,TRUE
Laupen (BE),2021-08-16,1035620237065.7294,33319,v1,B.1.617.2 (Delta),0.9862869363487928,TRUE
Laupen (BE),2021-08-17,1450590948928.483,26033,v1,B.1.617.2 (Delta),0.987682280524241,TRUE
Laupen (BE),2021-08-18,485363999477.8937,24778,v1,B.1.617.2 (Delta),0.9891679823949848,TRUE
Laupen (BE),2021-08-19,1085721581433.0187,24229,v1,B.1.617.2 (Delta),0.9906551989679035,TRUE
Laupen (BE),2021-08-20,755807982237.5793,24175,v1,B.1.617.2 (Delta),0.9919984614858636,TRUE
Laupen (BE),2021-08-21,888027865480.0333,25940,v1,B.1.617.2 (Delta),0.993050303716659,TRUE
Laupen (BE),2021-08-22,1060624463544.1312,37680,v1,B.1.617.2 (Delta),0.9936865689288982,TRUE
Laupen (BE),2021-08-23,1074711208443.8232,24082,v1,B.1.617.2 (Delta),0.9938860282854388,TRUE
Laupen (BE),2021-08-24,1043579353992.89,23055,v1,B.1.617.2 (Delta),0.9937978071638464,TRUE
Laupen (BE),2021-08-25,1650311456081.9353,32236,v1,B.1.617.2 (Delta),0.9936376592737036,TRUE
Laupen (BE),2021-08-26,1309014419041.8992,22152,v1,B.1.617.2 (Delta),0.9935835973956456,TRUE
Laupen (BE),2021-08-27,2358682439686.347,21829,v1,B.1.617.2 (Delta),0.9937306771078672,TRUE
Laupen (BE),2021-08-28,1675324818864.7673,20961,v1,B.1.617.2 (Delta),0.9940604112397784,TRUE
Laupen (BE),2021-08-29,1670793833507.7505,20477,v1,B.1.617.2 (Delta),0.9944725300820512,TRUE
Laupen (BE),2021-08-30,2026852587179.4004,21283,v1,B.1.617.2 (Delta),0.9948622311578132,TRUE
Laupen (BE),2021-08-31,2617973391999.6104,20460,v1,B.1.617.2 (Delta),0.9951622360464656,TRUE
Laupen (BE),2021-09-01,1466734295329.1616,20337,v1,B.1.617.2 (Delta),0.994797734665276,TRUE
Laupen (BE),2021-09-02,1109874078562.518,20265,v1,B.1.617.2 (Delta),0.994811571515398,TRUE
Laupen (BE),2021-09-03,2012979635694.2705,20105,v1,B.1.617.2 (Delta),0.9946155485182708,TRUE
Laupen (BE),2021-09-04,2627826779427.5776,19226,v1,B.1.617.2 (Delta),0.994235538844216,TRUE
Laupen (BE),2021-09-05,1341169472530.6282,18630,v1,B.1.617.2 (Delta),0.993682588468766,TRUE
Laupen (BE),2021-09-06,1190246903154.62,19879,v1,B.1.617.2 (Delta),0.992971512990813,TRUE
Laupen (BE),2021-09-07,1244264221506.2988,19327,v1,B.1.617.2 (Delta),0.992172629748018,TRUE
Laupen (BE),2021-09-08,757420900396.9875,19147,v1,B.1.617.2 (Delta),0.991405398787229,TRUE
Laupen (BE),2021-09-09,773856455621.4609,19655,v1,B.1.617.2 (Delta),0.9907232975764269,TRUE
Laupen (BE),2021-09-10,761192046067.5463,19070,v1,B.1.617.2 (Delta),0.9900846813667068,TRUE
Laupen (BE),2021-09-11,986099195874.5494,18583,v1,B.1.617.2 (Delta),0.9894208147870586,TRUE
Laupen (BE),2021-09-12,1084926994529.3224,18060,v1,B.1.617.2 (Delta),0.9887147351584954,TRUE
Laupen (BE),2021-09-13,2219244783581.796,18891,v1,B.1.617.2 (Delta),0.988010033416815,TRUE
Laupen (BE),2021-09-14,2257800833878.831,18899,v1,B.1.617.2 (Delta),0.9873839742305568,TRUE
Laupen (BE),2021-09-15,730616759557.2083,21358,v1,B.1.617.2 (Delta),0.9868703023807543,TRUE
Laupen (BE),2021-09-16,399426548741.071,40878,v1,B.1.617.2 (Delta),0.9864908618514272,TRUE
Laupen (BE),2021-09-17,1247721601782.228,19532,v1,B.1.617.2 (Delta),0.986323831278518,TRUE
Laupen (BE),2021-09-18,999218265818.8846,19344,v1,B.1.617.2 (Delta),0.9864795030320896,TRUE
Laupen (BE),2021-09-19,767250282328.0624,42757,v1,B.1.617.2 (Delta),0.986981941098654,TRUE
Laupen (BE),2021-09-20,803796847169.9868,24464,v1,B.1.617.2 (Delta),0.9877379489281564,TRUE
Laupen (BE),2021-09-21,530467690305.09406,19877,v1,B.1.617.2 (Delta),0.9886207894559114,TRUE
Laupen (BE),2021-09-22,571006000661.5587,19782,v1,B.1.617.2 (Delta),0.989532507490286,TRUE
Laupen (BE),2021-09-23,411556804997.8982,19673,v1,B.1.617.2 (Delta),0.99032907878793,TRUE
Laupen (BE),2021-09-24,723661722126.8533,18673,v1,B.1.617.2 (Delta),0.9908186782918132,TRUE
Laupen (BE),2021-09-25,564035293633.8793,18310,v1,B.1.617.2 (Delta),0.990920133049937,TRUE
Laupen (BE),2021-09-26,647460367305.6031,25782,v1,B.1.617.2 (Delta),0.9907101193974498,TRUE
Laupen (BE),2021-09-27,272648694670.56296,18819,v1,B.1.617.2 (Delta),0.9903074385792394,TRUE
Laupen (BE),2021-09-28,416227138209.7328,18574,v1,B.1.617.2 (Delta),0.9897719728994532,TRUE
Laupen (BE),2021-09-29,111306171625.72281,18670,v1,B.1.617.2 (Delta),0.9890336880348068,TRUE
Laupen (BE),2021-09-30,591202437888.2201,17883,v1,B.1.617.2 (Delta),0.987930134218932,TRUE
Laupen (BE),2021-10-01,365010454439.3966,18678,v1,B.1.617.2 (Delta),0.9862982901854108,TRUE
Laupen (BE),2021-10-02,415923170962.32825,18314,v1,B.1.617.2 (Delta),0.9841585120665552,TRUE
Laupen (BE),2021-10-03,484146915451.98596,24248,v1,B.1.617.2 (Delta),0.9820736429661256,TRUE
Laupen (BE),2021-10-04,659259739817.7108,25519,v1,B.1.617.2 (Delta),0.981256286592675,TRUE
Laupen (BE),2021-10-05,231387381689.26547,27269,v1,B.1.617.2 (Delta),0.9823716721027154,TRUE
Laupen (BE),2021-10-06,241021121471.7794,34834,v1,B.1.617.2 (Delta),0.9846447086877268,TRUE
Laupen (BE),2021-10-07,196869335866.36026,20159,v1,B.1.617.2 (Delta),0.9869623382136614,TRUE
Laupen (BE),2021-10-08,500811510140.4429,18802,v1,B.1.617.2 (Delta),0.9887716795643636,TRUE
Laupen (BE),2021-10-09,394664540862.51807,17799,v1,B.1.617.2 (Delta),0.9899593006316216,TRUE
Laupen (BE),2021-10-10,262363026824.10526,17753,v1,B.1.617.2 (Delta),0.990502176014346,TRUE
Laupen (BE),2021-10-11,477954868560.136,18335,v1,B.1.617.2 (Delta),0.9903574581923772,TRUE
Laupen (BE),2021-10-12,332627479096.9468,18678,v1,B.1.617.2 (Delta),0.989569524554246,TRUE
Laupen (BE),2021-10-13,655473256283.4004,20035,v1,B.1.617.2 (Delta),0.9882411276006176,TRUE
Laupen (BE),2021-10-14,442666109121.6786,17804,v1,B.1.617.2 (Delta),0.9863977011509356,TRUE
Laupen (BE),2021-10-15,535517999231.8764,18244,v1,B.1.617.2 (Delta),0.9840634501818738,TRUE
Laupen (BE),2021-10-16,174096663954.29147,17977,v1,B.1.617.2 (Delta),0.981633940079705,TRUE
Laupen (BE),2021-10-17,410841903091.1548,16978,v1,B.1.617.2 (Delta),0.980187124473002,TRUE
Laupen (BE),2021-10-18,373086674765.39264,18034,v1,B.1.617.2 (Delta),0.9808232625762489,TRUE
Laupen (BE),2021-10-19,432911651291.0517,17617,v1,B.1.617.2 (Delta),0.9831608481668214,TRUE
Laupen (BE),2021-10-20,743179374513.2765,19840,v1,B.1.617.2 (Delta),0.9857364444761724,TRUE
Laupen (BE),2021-10-21,731780494343.327,26677,v1,B.1.617.2 (Delta),0.9874952843283769,TRUE
Laupen (BE),2021-10-22,594253827764.0883,18361,v1,B.1.617.2 (Delta),0.9882064291786372,TRUE
Laupen (BE),2021-10-23,705834483194.5658,17181,v1,B.1.617.2 (Delta),0.9881391684213596,TRUE
Laupen (BE),2021-10-24,710286598346.0814,16553,v1,B.1.617.2 (Delta),0.987753644629373,TRUE
Laupen (BE),2021-10-25,481263443858.8432,17621,v1,B.1.617.2 (Delta),0.9875851971806856,TRUE
Laupen (BE),2021-10-26,599255875348.8425,17359,v1,B.1.617.2 (Delta),0.9879749814609364,TRUE
Laupen (BE),2021-10-27,382838233782.44196,17415,v1,B.1.617.2 (Delta),0.988824079803254,TRUE
Laupen (BE),2021-10-28,1001055097190.2693,17859,v1,B.1.617.2 (Delta),0.9897571852869904,TRUE
Laupen (BE),2021-10-29,830940189335.7764,17453,v1,B.1.617.2 (Delta),0.9904748506028558,TRUE
Laupen (BE),2021-10-30,956717264025.371,20240,v1,B.1.617.2 (Delta),0.9908399834189858,TRUE
Laupen (BE),2021-10-31,859856572277.7892,22193,v1,B.1.617.2 (Delta),0.990807874530962,TRUE
Laupen (BE),2021-11-01,1324738130483.5256,40944,v1,B.1.617.2 (Delta),0.990427793746471,TRUE
Laupen (BE),2021-11-02,1037305671948.7803,28267,v1,B.1.617.2 (Delta),0.9898456967230406,TRUE
Laupen (BE),2021-11-03,753463488003.3365,25306,v1,B.1.617.2 (Delta),0.98923672366272275,TRUE
Laupen (BE),2021-11-04,1330527494199.6401,19521,v1,B.1.617.2 (Delta),0.9886822213630636,TRUE
Laupen (BE),2021-11-05,887717040880.1952,18337,v1,B.1.617.2 (Delta),0.988225476246028,TRUE
Laupen (BE),2021-11-06,1140350140340.39,18031,v1,B.1.617.2 (Delta),0.9879823586397238,TRUE
Laupen (BE),2021-11-07,970438332740.1327,17481,v1,B.1.617.2 (Delta),0.9880909284249668,TRUE
Laupen (BE),2021-11-08,953823638594.3085,18044,v1,B.1.617.2 (Delta),0.9885174122024364,TRUE
Laupen (BE),2021-11-09,1513536417875.3472,17576,v1,B.1.617.2 (Delta),0.9890268815175672,TRUE
Laupen (BE),2021-11-10,1914074685051.405,17702,v1,B.1.617.2 (Delta),0.9894296140076024,TRUE
Laupen (BE),2021-11-11,1948807724940.9824,17667,v1,B.1.617.2 (Delta),0.9897134883270986,TRUE
Laupen (BE),2021-11-12,1970497288376.0159,17793,v1,B.1.617.2 (Delta),0.9899807421485348,TRUE
Laupen (BE),2021-11-13,2273255305869.444,18369,v1,B.1.617.2 (Delta),0.990308198343686,TRUE
Laupen (BE),2021-11-14,1776269077201.5996,17362,v1,B.1.617.2 (Delta),0.990695935006543,TRUE
Laupen (BE),2021-11-15,2070221753296.137,17566,v1,B.1.617.2 (Delta),0.9911119206518422,TRUE
Laupen (BE),2021-11-16,2398413267565.1855,17328,v1,B.1.617.2 (Delta),0.9915016823784604,TRUE
Laupen (BE),2021-11-17,6506190550573.548,17396,v1,B.1.617.2 (Delta),0.9918352339072708,TRUE
Laupen (BE),2021-11-18,4936059073026.62,17238,v1,B.1.617.2 (Delta),0.9920722054158984,TRUE
Laupen (BE),2021-11-19,4657434818394.043,17489,v1,B.1.617.2 (Delta),0.9921243348914464,TRUE
Laupen (BE),2021-11-20,3374559422329.524,17399,v1,B.1.617.2 (Delta),0.9802784096305632,TRUE
Laupen (BE),2021-11-21,2859928612230.087,17225,v1,B.1.617.2 (Delta),0.9836075619132886,TRUE
Laupen (BE),2021-11-22,2689383565714.9253,18004,v1,B.1.617.2 (Delta),0.9857389436282074,TRUE
Laupen (BE),2021-11-23,6499119091077.45,17203,v1,B.1.617.2 (Delta),0.9869842413011344,TRUE
Laupen (BE),2021-11-24,4597119287381.45,17358,v1,B.1.617.2 (Delta),0.9876007924632962,TRUE
Laupen (BE),2021-11-25,5007822119826,17738,v1,B.1.617.2 (Delta),0.9878050596832798,TRUE
Laupen (BE),2021-11-26,4395902231583.346,19562,v1,B.1.617.2 (Delta),0.9878023511382504,TRUE
Laupen (BE),2021-11-27,3980942039052.682,17998,v1,B.1.617.2 (Delta),0.9878270417607382,TRUE
Laupen (BE),2021-11-28,5202953256501.499,18255,v1,B.1.617.2 (Delta),0.98809338487861,TRUE
Laupen (BE),2021-11-29,4099693864351.6885,18547,v1,B.1.617.2 (Delta),0.9886607076996864,TRUE
Laupen (BE),2021-11-30,4853627318573.472,17686,v1,B.1.617.2 (Delta),0.9893999472670344,TRUE
Lugano (TI),2021-02-01,362466479609.53864,46989,v1,undetermined,0.7970290303878994,FALSE
Lugano (TI),2021-02-02,416395590281.1338,45502,v1,undetermined,0.7800756942321939,FALSE
Lugano (TI),2021-02-03,539617465391.2453,47961,v1,undetermined,0.7616492536293066,FALSE
Lugano (TI),2021-02-04,925335918545.9175,44919,v1,undetermined,0.7433954894775434,FALSE
Lugano (TI),2021-02-05,351738169336.8575,46221,v1,undetermined,0.729778887748766,FALSE
Lugano (TI),2021-02-06,1007521053446.9387,95301.5,v1,undetermined,0.7217791627032805,FALSE
Lugano (TI),2021-02-07,1663303937557.0198,144382,v1,undetermined,0.7192033959228566,FALSE
Lugano (TI),2021-02-08,349079539263.0201,72108,v1,undetermined,0.7222018159670546,FALSE
Lugano (TI),2021-02-09,1032032213059.9873,88821,v1,undetermined,0.731617492859873,FALSE
Lugano (TI),2021-02-10,947982968192.1202,78480.66666666667,v1,undetermined,0.7477555107934217,FALSE
Lugano (TI),2021-02-11,863933723324.2533,68140.33333333334,v1,undetermined,0.7674320322880642,FALSE
Lugano (TI),2021-02-12,779884478456.3862,57800,v1,undetermined,0.7831058263856815,FALSE
Lugano (TI),2021-02-13,505660640527.3986,51780,v1,undetermined,0.7892799263123633,FALSE
Lugano (TI),2021-02-14,622618481999.3976,50493,v1,undetermined,0.7819125784488693,FALSE
Lugano (TI),2021-02-15,901963129618.0165,53110,v1,undetermined,0.753979305952126,FALSE
Lugano (TI),2021-02-16,826194507711.1719,49482,v1,undetermined,0.7009338710903874,FALSE
Lugano (TI),2021-02-17,672484502131.9208,47971.666666666664,v1,undetermined,0.6363735939827428,FALSE
Lugano (TI),2021-02-18,518774496552.6697,46461.333333333336,v1,undetermined,0.5600100550614363,FALSE
Lugano (TI),2021-02-19,365064490973.4186,44951,v1,B.1.1.7 (Alpha),0.5584726273803725,FALSE
Lugano (TI),2021-02-20,495433644796.8068,41441,v1,B.1.1.7 (Alpha),0.7303259043290101,FALSE
Lugano (TI),2021-02-21,712027924045.4705,42412,v1,B.1.1.7 (Alpha),0.831726255847731,FALSE
Lugano (TI),2021-02-22,293234175945.97784,42885,v1,B.1.1.7 (Alpha),0.8802971938170151,FALSE
Lugano (TI),2021-02-23,1463817050512.455,42517,v1,B.1.1.7 (Alpha),0.9057950279457204,TRUE
Lugano (TI),2021-02-24,1338120872479.7798,42730.5,v1,B.1.1.7 (Alpha),0.9210035666990076,TRUE
Lugano (TI),2021-02-25,1212424694447.1047,42944,v1,B.1.1.7 (Alpha),0.9293007192996118,TRUE
Lugano (TI),2021-02-26,567152663345.779,42124,v1,B.1.1.7 (Alpha),0.9307724470993272,TRUE
Lugano (TI),2021-02-27,672806685770.6324,39048,v1,B.1.1.7 (Alpha),0.9241178321352478,TRUE
Lugano (TI),2021-02-28,927580751025.2476,40045,v1,B.1.1.7 (Alpha),0.9080916531904158,TRUE
Lugano (TI),2021-03-01,890842167326.5316,41410,v1,B.1.1.7 (Alpha),0.8868656849457355,TRUE
Lugano (TI),2021-03-02,917380207453.9595,40271,v1,B.1.1.7 (Alpha),0.8721409897556098,TRUE
Lugano (TI),2021-03-03,800623945179.2671,41175,v1,B.1.1.7 (Alpha),0.8708994311172875,TRUE
Lugano (TI),2021-03-04,683867682904.5747,42079,v1,B.1.1.7 (Alpha),0.8796768740387589,TRUE
Lugano (TI),2021-03-05,334221409055.9959,39701,v1,B.1.1.7 (Alpha),0.8914676398054417,TRUE
Lugano (TI),2021-03-06,296098724797.72546,39128,v1,B.1.1.7 (Alpha),0.9022572765495608,TRUE
Lugano (TI),2021-03-07,257976040539.45496,38555,v1,B.1.1.7 (Alpha),0.9112223996743056,TRUE
Lugano (TI),2021-03-08,1581588277512.0347,38906,v1,B.1.1.7 (Alpha),0.9180904572564949,TRUE
Lugano (TI),2021-03-09,1630738375544.0996,40418,v1,B.1.1.7 (Alpha),0.9220100743826029,TRUE
Lugano (TI),2021-03-10,1575357758328.5398,39986,v1,B.1.1.7 (Alpha),0.9217239826148252,TRUE
Lugano (TI),2021-03-11,1519977141112.98,39554,v1,B.1.1.7 (Alpha),0.9164996851060618,TRUE
Lugano (TI),2021-03-12,2168852707553.8145,37521,v1,B.1.1.7 (Alpha),0.9076693810057594,TRUE
Lugano (TI),2021-03-13,2080089979569.7722,53470,v1,B.1.1.7 (Alpha),0.9002249753038986,TRUE
Lugano (TI),2021-03-14,1235385977006.862,36865,v1,B.1.1.7 (Alpha),0.9009861606392788,TRUE
Lugano (TI),2021-03-15,1540390258654.6582,38600,v1,B.1.1.7 (Alpha),0.9131866247360574,TRUE
Lugano (TI),2021-03-16,1824803963849.4502,37612,v1,B.1.1.7 (Alpha),0.9332839566399578,TRUE
Lugano (TI),2021-03-17,877706941347.3125,38253,v1,B.1.1.7 (Alpha),0.9531862567626646,TRUE
Lugano (TI),2021-03-18,2330693708810.2227,36195,v1,B.1.1.7 (Alpha),0.9680751562159338,TRUE
Lugano (TI),2021-03-19,1957274205661.5889,34768,v1,B.1.1.7 (Alpha),0.9771365780948206,TRUE
Lugano (TI),2021-03-20,1724136919333.3142,34358,v1,B.1.1.7 (Alpha),0.981279898064842,TRUE
Lugano (TI),2021-03-21,1636216526273.0657,35243,v1,B.1.1.7 (Alpha),0.98223626381914,TRUE
Lugano (TI),2021-03-22,1782195420786.2322,37009,v1,B.1.1.7 (Alpha),0.9814275009086564,TRUE
Lugano (TI),2021-03-23,1790560920129.7097,36820,v1,B.1.1.7 (Alpha),0.9798068369026282,TRUE
Lugano (TI),2021-03-24,1213912104323.35,36816,v1,B.1.1.7 (Alpha),0.9780024832429818,TRUE
Lugano (TI),2021-03-25,1473768783611.6765,37531.5,v1,B.1.1.7 (Alpha),0.9762988545782216,TRUE
Lugano (TI),2021-03-26,1733625462900.003,38247,v1,B.1.1.7 (Alpha),0.97457775458026,TRUE
Lugano (TI),2021-03-27,1012609180032.764,39966,v1,B.1.1.7 (Alpha),0.972211300953592,TRUE
Lugano (TI),2021-03-28,2214432449319.7354,43394,v1,B.1.1.7 (Alpha),0.9683326487352574,TRUE
Lugano (TI),2021-03-29,970469059907.8611,37290,v1,B.1.1.7 (Alpha),0.9633198586611108,TRUE
Lugano (TI),2021-03-30,1612154368934.719,35559,v1,B.1.1.7 (Alpha),0.9595747942640472,TRUE
Lugano (TI),2021-03-31,1327801295632.3755,35353,v1,B.1.1.7 (Alpha),0.9590122076513096,TRUE
Lugano (TI),2021-04-01,1043448222330.0317,35147,v1,B.1.1.7 (Alpha),0.9612153810978596,TRUE
Lugano (TI),2021-04-02,1619835368287.454,35060,v1,B.1.1.7 (Alpha),0.9648276644525976,TRUE
Lugano (TI),2021-04-03,1533617381652.7617,33497,v1,B.1.1.7 (Alpha),0.9687297314006538,TRUE
Lugano (TI),2021-04-04,936692172654.1918,31491,v1,B.1.1.7 (Alpha),0.9720809902896652,TRUE
Lugano (TI),2021-04-05,1477081488350.005,32600,v1,B.1.1.7 (Alpha),0.9744206206898084,TRUE
Lugano (TI),2021-04-06,1001936755699.1921,34444,v1,B.1.1.7 (Alpha),0.9756311290434242,TRUE
Lugano (TI),2021-04-07,900224095767.0574,34146,v1,B.1.1.7 (Alpha),0.9761422469989228,TRUE
Lugano (TI),2021-04-08,1210196750412.5217,34547,v1,B.1.1.7 (Alpha),0.9766754112073864,TRUE
Lugano (TI),2021-04-09,1679177891872.0537,32961,v1,B.1.1.7 (Alpha),0.9776543773564562,TRUE
Lugano (TI),2021-04-10,1991701062984.6167,51448,v1,B.1.1.7 (Alpha),0.9789299659602207,TRUE
Lugano (TI),2021-04-11,1965058973195.024,63107,v1,B.1.1.7 (Alpha),0.9801998791299475,TRUE
Lugano (TI),2021-04-12,1666048948402.7527,57854.666666666664,v1,B.1.1.7 (Alpha),0.9813856819505212,TRUE
Lugano (TI),2021-04-13,1367038923610.4814,52602.333333333336,v1,NA,NA,FALSE
Lugano (TI),2021-04-14,1068028898818.2101,47350,v1,B.1.1.7 (Alpha),0.9837361799325348,TRUE
Lugano (TI),2021-04-15,1055474789811.2429,37536,v1,B.1.1.7 (Alpha),0.963833197536875,TRUE
Lugano (TI),2021-04-16,2138823315732.1577,30701,v1,B.1.1.7 (Alpha),0.9629795087328225,TRUE
Lugano (TI),2021-04-17,2130174805820.8967,37601,v1,B.1.1.7 (Alpha),0.9631084671911876,TRUE
Lugano (TI),2021-04-18,2612190455421.1235,33322,v1,B.1.1.7 (Alpha),0.9645795513641842,TRUE
Lugano (TI),2021-04-19,1613784478435.3887,35957,v1,B.1.1.7 (Alpha),0.9670562986391592,TRUE
Lugano (TI),2021-04-20,1919110156080.487,34513,v1,B.1.1.7 (Alpha),0.969369065909018,TRUE
Lugano (TI),2021-04-21,1010251128651.4767,44430,v1,B.1.1.7 (Alpha),0.9703899129534496,TRUE
Lugano (TI),2021-04-22,965678979579.7257,33887,v1,B.1.1.7 (Alpha),0.9698351590314578,TRUE
Lugano (TI),2021-04-23,896280553775.2544,33760,v1,B.1.1.7 (Alpha),0.9680335944845108,TRUE
Lugano (TI),2021-04-24,511931831287.33264,32030,v1,B.1.1.7 (Alpha),0.9655657654076176,TRUE
Lugano (TI),2021-04-25,709282538916.2456,31977,v1,B.1.1.7 (Alpha),0.9633151369225348,TRUE
Lugano (TI),2021-04-26,913953375442.3635,33184.5,v1,B.1.1.7 (Alpha),0.9621669130155523,TRUE
Lugano (TI),2021-04-27,1118624211968.4814,34392,v1,B.1.1.7 (Alpha),0.9623315540689156,TRUE
Lugano (TI),2021-04-28,332858608192.4398,41137,v1,B.1.1.7 (Alpha),0.9630501335421192,TRUE
Lugano (TI),2021-04-29,671283313236.018,67417,v1,B.1.1.7 (Alpha),0.963257795568401,TRUE
Lugano (TI),2021-04-30,2521270916831.0586,123505,v1,B.1.1.7 (Alpha),0.9622700366730934,TRUE
Lugano (TI),2021-05-01,1280749964066.0425,122090,v1,B.1.1.7 (Alpha),0.9599792063853584,TRUE
Lugano (TI),2021-05-02,713640225486.0195,48384,v1,B.1.1.7 (Alpha),0.9570454916694372,TRUE
Lugano (TI),2021-05-03,766847554841.7789,44912,v1,B.1.1.7 (Alpha),0.9553593114074596,TRUE
Lugano (TI),2021-05-04,283816622058.72705,41732,v1,B.1.1.7 (Alpha),0.9580523783348142,TRUE
Lugano (TI),2021-05-05,402491577903.4407,54740,v1,B.1.1.7 (Alpha),0.9665293550981772,TRUE
Lugano (TI),2021-05-06,521166533748.15424,67748,v1,B.1.1.7 (Alpha),0.9774293065922024,TRUE
Lugano (TI),2021-05-07,390057106743.6625,53110.5,v1,B.1.1.7 (Alpha),0.9862787320547036,TRUE
Lugano (TI),2021-05-08,258947679739.17072,38473,v1,B.1.1.7 (Alpha),0.9916232790479976,TRUE
Lugano (TI),2021-05-09,682847358495.4218,37552,v1,B.1.1.7 (Alpha),0.9926842849300757,TRUE
Lugano (TI),2021-05-10,1021516462641.694,88073,v1,B.1.1.7 (Alpha),0.9923828497595032,TRUE
Lugano (TI),2021-05-11,203218572925.2913,123857,v1,B.1.1.7 (Alpha),0.9911133134339628,TRUE
Lugano (TI),2021-05-12,320493523070.537,86459,v1,B.1.1.7 (Alpha),0.9893649275154236,TRUE
Lugano (TI),2021-05-13,437768473215.7827,49061,v1,B.1.1.7 (Alpha),0.9875606956591704,TRUE
Lugano (TI),2021-05-14,618888989048.3701,51617,v1,B.1.1.7 (Alpha),0.9840057777519262,TRUE
Lugano (TI),2021-05-15,522023431487.883,42903,v1,B.1.1.7 (Alpha),0.9796091390165318,TRUE
Lugano (TI),2021-05-16,405847434158.1752,45805,v1,B.1.1.7 (Alpha),0.9734894868994618,TRUE
Lugano (TI),2021-05-17,347759677489.7426,45184,v1,B.1.1.7 (Alpha),0.9638913593257784,TRUE
Lugano (TI),2021-05-18,175994745503.61377,43321,v1,B.1.1.7 (Alpha),0.9483416526492184,TRUE
Lugano (TI),2021-05-19,505973956510.0915,42590,v1,B.1.1.7 (Alpha),0.9265708813167618,TRUE
Lugano (TI),2021-05-20,835953167516.5692,41859,v1,NA,NA,FALSE
Lugano (TI),2021-05-21,33496679316.888046,70611,v1,B.1.1.7 (Alpha),0.9068278691042968,TRUE
Lugano (TI),2021-05-22,322866959440.9039,82080,v1,B.1.1.7 (Alpha),0.9211861727379508,TRUE
Lugano (TI),2021-05-23,465605180139.02893,48009,v1,B.1.1.7 (Alpha),0.9393405035208584,TRUE
Lugano (TI),2021-05-24,141000239234.75848,73678,v1,B.1.1.7 (Alpha),0.9539710172522794,TRUE
Lugano (TI),2021-05-25,533182060359.88293,98118,v1,B.1.1.7 (Alpha),0.9649995881827664,TRUE
Lugano (TI),2021-05-26,307328290375.35596,72017.5,v1,B.1.1.7 (Alpha),0.973789852286142,TRUE
Lugano (TI),2021-05-27,81474520390.82896,45917,v1,B.1.1.7 (Alpha),0.9810824491715222,TRUE
Lugano (TI),2021-05-28,93949590997.50053,43387.5,v1,NA,NA,FALSE
Lugano (TI),2021-05-29,106424661604.1721,40858,v1,B.1.1.7 (Alpha),0.9900183489536928,TRUE
Lugano (TI),2021-05-30,63280641997.531975,41653,v1,NA,NA,FALSE
Lugano (TI),2021-05-31,20136622390.89184,42448,v1,B.1.1.7 (Alpha),0.9876754529507314,TRUE
Lugano (TI),2021-06-01,19541745730.55029,41194,v1,B.1.1.7 (Alpha),0.9846808185634458,TRUE
Lugano (TI),2021-06-02,192357279906.4323,39388,v1,B.1.1.7 (Alpha),0.9823741542190608,TRUE
Lugano (TI),2021-06-03,78863639946.6267,36842,v1,B.1.1.7 (Alpha),0.9806902920798762,TRUE
Lugano (TI),2021-06-04,173061034602.2821,36980,v1,B.1.1.7 (Alpha),0.9795303583105855,TRUE
Lugano (TI),2021-06-05,81966857034.59883,35193,v1,B.1.1.7 (Alpha),0.9790642025905936,TRUE
Lugano (TI),2021-06-06,14195920303.605314,29925,v1,B.1.1.7 (Alpha),0.979826237731674,TRUE
Lugano (TI),2021-06-07,16907969639.468693,35642,v1,B.1.1.7 (Alpha),0.9825078613403472,TRUE
Lugano (TI),2021-06-08,19620018975.33207,41359,v1,B.1.1.7 (Alpha),0.9870468923189724,TRUE
Lugano (TI),2021-06-09,18889943074.0038,39820,v1,B.1.1.7 (Alpha),0.9916697841975908,TRUE
Lugano (TI),2021-06-10,18159867172.675526,38281,v1,B.1.1.7 (Alpha),0.9945644036865988,TRUE
Lugano (TI),2021-06-11,17503795066.413666,36898,v1,B.1.1.7 (Alpha),0.9957834373012592,TRUE
