city,date,rna,flow,variant,proportion,first_day,last_day,rna_norm
Zürich (ZH),2021-04-06,4005718875297.1387,149051,B.1.1.7 (Alpha),0.94995124876793,2021-03-06,2021-05-25,8.179569631338673
Zürich (ZH),2021-04-07,11210225775119.518,157868,B.1.1.7 (Alpha),0.9508365362407896,2021-03-06,2021-05-25,22.89097791562216
Zürich (ZH),2021-04-08,3453577177768.6255,143090,B.1.1.7 (Alpha),0.9494290996698244,2021-03-06,2021-05-25,7.052111214535771
Zürich (ZH),2021-04-09,5118592630688.319,140975,B.1.1.7 (Alpha),0.9460563416582592,2021-03-06,2021-05-25,10.452027748469094
Zürich (ZH),2021-04-10,4039364980399.733,134810,B.1.1.7 (Alpha),0.9419524191578502,2021-03-06,2021-05-25,8.248274068189497
Zürich (ZH),2021-04-11,5455537169108.368,149625,B.1.1.7 (Alpha),0.9383445185559894,2021-03-06,2021-05-25,11.140059385162923
Zürich (ZH),2021-04-12,6426085542871.9375,320592,B.1.1.7 (Alpha),0.935566360222538,2021-03-06,2021-05-25,13.12189292139498
Zürich (ZH),2021-04-13,3676980571277.268,152001.79001666664,B.1.1.7 (Alpha),0.9331475114449264,2021-03-06,2021-05-25,7.508294903398796
Zürich (ZH),2021-04-14,4001957596568.494,144845.2708166669,B.1.1.7 (Alpha),0.9303489521843216,2021-03-06,2021-05-25,8.171889201877297
Zürich (ZH),2021-04-15,2836750153526.0034,144637.05726666684,B.1.1.7 (Alpha),0.9099041634071434,2021-03-06,2021-05-25,5.792567109631581
Zürich (ZH),2021-04-16,4386721777913.6123,143033.18181666688,B.1.1.7 (Alpha),0.9179114767632656,2021-03-06,2021-05-25,8.957567256412254
Zürich (ZH),2021-04-17,2403511320161.033,135347.94873333324,B.1.1.7 (Alpha),0.927110013852044,2021-03-06,2021-05-25,4.907905126394967
Zürich (ZH),2021-04-18,2943601066951.363,131885.10760000008,B.1.1.7 (Alpha),0.9371641818520952,2021-03-06,2021-05-25,6.010753785667362
Zürich (ZH),2021-04-19,1774930091975.5847,138896.89349999983,B.1.1.7 (Alpha),0.9468419755040768,2021-03-06,2021-05-25,3.624359254865511
Zürich (ZH),2021-04-20,2235153743457.818,138897.92401666642,B.1.1.7 (Alpha),0.9546978153717728,2021-03-06,2021-05-25,4.564123507045746
Zürich (ZH),2021-04-21,3073586883918.0684,136640.71393333332,B.1.1.7 (Alpha),0.9600561493697036,2021-03-06,2021-05-25,6.276181309181912
Zürich (ZH),2021-04-22,3227780453635.156,136099.23223333326,B.1.1.7 (Alpha),0.9630760975185568,2021-03-06,2021-05-25,6.591040409250944
Zürich (ZH),2021-04-23,3070660299365.129,136764.69846666683,B.1.1.7 (Alpha),0.9642978999185212,2021-03-06,2021-05-25,6.270205302657742
Zürich (ZH),2021-04-24,2796614604214.6772,129685.37458333332,B.1.1.7 (Alpha),0.9642539891211616,2021-03-06,2021-05-25,5.710611403176852
Zürich (ZH),2021-04-25,20060660441544.285,125247.21409999984,B.1.1.7 (Alpha),0.9634146969550093,2021-03-06,2021-05-25,40.96332619449758
Zürich (ZH),2021-04-26,2434642192485.516,133614.39913333318,B.1.1.7 (Alpha),0.9621467768667368,2021-03-06,2021-05-25,4.9714735259231375
Zürich (ZH),2021-04-27,2611254280338.5986,133542.62334999992,B.1.1.7 (Alpha),0.9608820816922932,2021-03-06,2021-05-25,5.332110633843805
Zürich (ZH),2021-04-28,1783633654700.0054,135819.82616666667,B.1.1.7 (Alpha),0.960210184554285,2021-03-06,2021-05-25,3.642131694610135
Zürich (ZH),2021-04-29,1527161921025.4478,235991.7408500007,B.1.1.7 (Alpha),0.9607877722196893,2021-03-06,2021-05-25,3.1184233492745985
Zürich (ZH),2021-04-30,2465039245694.3125,209285.52451666663,B.1.1.7 (Alpha),0.9629588701778627,2021-03-06,2021-05-25,5.033543486659065
Zürich (ZH),2021-05-01,3000788734875.479,331194.6007166663,B.1.1.7 (Alpha),0.966452311304181,2021-03-06,2021-05-25,6.127529457251275
Zürich (ZH),2021-05-02,2308275448656.6953,439780.937383334,B.1.1.7 (Alpha),0.9703620960525629,2021-03-06,2021-05-25,4.713436051898777
Zürich (ZH),2021-05-03,2193524834708.996,221307.45259999944,B.1.1.7 (Alpha),0.9735527801929256,2021-03-06,2021-05-25,4.479118400999113
Zürich (ZH),2021-05-04,1963843660098.2114,161471.75015000012,B.1.1.7 (Alpha),0.9750267964273532,2021-03-06,2021-05-25,4.010115652872608
Zürich (ZH),2021-05-05,1791511396013.7769,188677.9572666666,B.1.1.7 (Alpha),0.9741939393263568,2021-03-06,2021-05-25,3.6582178293638843
Zürich (ZH),2021-05-06,1509246344452.9246,254181.9302999999,B.1.1.7 (Alpha),0.9711357409757922,2021-03-06,2021-05-25,3.0818402263389775
Zürich (ZH),2021-05-07,2182890158736.4495,324791.77566666726,B.1.1.7 (Alpha),0.9664878161409584,2021-03-06,2021-05-25,4.457402680217855
Zürich (ZH),2021-05-08,2343133655585.711,163271.41815,B.1.1.7 (Alpha),0.9609005785204258,2021-03-06,2021-05-25,4.784615567904714
Zürich (ZH),2021-05-09,1077543586426.3643,152494.60484999986,B.1.1.7 (Alpha),0.9546743395002664,2021-03-06,2021-05-25,2.200314867408924
Zürich (ZH),2021-05-10,764467737123.2953,155927.90218333324,B.1.1.7 (Alpha),0.9479170026339288,2021-03-06,2021-05-25,1.5610224484982265
Zürich (ZH),2021-05-11,1481098182322.17,214488.1887,B.1.1.7 (Alpha),0.9409065917536537,2021-03-06,2021-05-25,3.0243624403758673
Zürich (ZH),2021-05-12,1032739225414.8287,308662.28113333334,B.1.1.7 (Alpha),0.9344036227038172,2021-03-06,2021-05-25,2.1088255737039816
Zürich (ZH),2021-05-13,1641218142280.795,188439.78600000008,B.1.1.7 (Alpha),0.9295002985931756,2021-03-06,2021-05-25,3.351323069072403
Zürich (ZH),2021-05-14,1080840972865.662,156909.18808333334,B.1.1.7 (Alpha),0.9270483697118383,2021-03-06,2021-05-25,2.2070480413587976
Zürich (ZH),2021-05-15,965976351861.5546,216000.42231666655,B.1.1.7 (Alpha),0.927057514943195,2021-03-06,2021-05-25,1.9724975911326244
Zürich (ZH),2021-05-16,1125331683552.3296,282995.32768333325,B.1.1.7 (Alpha),0.9282835830706644,2021-03-06,2021-05-25,2.2978968695812587
Zürich (ZH),2021-05-17,1284687015243.1047,349990.2330499999,B.1.1.7 (Alpha),0.9291657815613624,2021-03-06,2021-05-25,2.6232961480298935
Zürich (ZH),2021-05-18,1167456040689.2656,220339.72233333325,B.1.1.7 (Alpha),0.9289296907284572,2021-03-06,2021-05-25,2.3839136678398205
Zürich (ZH),2021-05-19,1151520444579.5542,240675.36193333328,B.1.1.7 (Alpha),0.9274065158170256,2021-03-06,2021-05-25,2.3513736114718844
Zürich (ZH),2021-05-20,1218271134777.8887,249952.49470000036,B.1.1.7 (Alpha),0.924783067432851,2021-03-06,2021-05-25,2.487676715961885
Zürich (ZH),2021-05-21,781800713330.943,312839.1914666664,B.1.1.7 (Alpha),0.9218014807012104,2021-03-06,2021-05-25,1.5964159172419048
Zürich (ZH),2021-05-22,821121736317.4713,391447.0084166673,B.1.1.7 (Alpha),0.9196064689569567,2021-03-06,2021-05-25,1.6767083829656555
Zürich (ZH),2021-05-23,1055769827983.385,387509.07596666674,B.1.1.7 (Alpha),0.918078463265242,2021-03-06,2021-05-25,2.1558534414165456
Zürich (ZH),2021-05-24,559025039177.702,264845.9069333328,B.1.1.7 (Alpha),0.9151311257097858,2021-03-06,2021-05-25,1.141514014329489
Zürich (ZH),2021-05-25,489722449448.91565,227572.05058333292,B.1.1.7 (Alpha),0.9076570448376852,2021-03-06,2021-05-25,1
Zürich (ZH),2021-07-01,373572622349.86163,333925.0704833324,B.1.617.2 (Delta),0.916827396004998,2021-07-01,2021-12-11,8.878820225830854
Zürich (ZH),2021-07-02,230918594205.64737,234236.9733666662,B.1.617.2 (Delta),0.9447440836143072,2021-07-01,2021-12-11,5.488316225789635
Zürich (ZH),2021-07-03,327858207928.4982,208793.56425000017,B.1.617.2 (Delta),0.9599900476785272,2021-07-01,2021-12-11,7.792311089204971
Zürich (ZH),2021-07-04,289824283407.62787,235170.7626166669,B.1.617.2 (Delta),0.9694288574325536,2021-07-01,2021-12-11,6.888346617238486
Zürich (ZH),2021-07-05,354743409984.8396,222992.64374999976,B.1.617.2 (Delta),0.9742409805643631,2021-07-01,2021-12-11,8.431300301775895
Zürich (ZH),2021-07-06,500686600275.3637,254276.96056666668,B.1.617.2 (Delta),0.9784688184837136,2021-07-01,2021-12-11,11.8999788725525
Zürich (ZH),2021-07-07,42074578924.69084,336891.1534499996,B.1.617.2 (Delta),0.9821406828975818,2021-07-01,2021-12-11,1
Zürich (ZH),2021-07-08,665970496608.2156,408567.15408333327,B.1.617.2 (Delta),0.98350895929801,2021-07-01,2021-12-11,15.8283342015195
Zürich (ZH),2021-07-09,2333004465494.2676,448647.1253000007,B.1.617.2 (Delta),0.9839901550833318,2021-07-01,2021-12-11,55.449264737030525
Zürich (ZH),2021-07-10,1167655590074.2412,347789.06106666685,B.1.617.2 (Delta),0.9841663994142532,2021-07-01,2021-12-11,27.752044581699185
Zürich (ZH),2021-07-11,999600595523.078,286089.8865999996,B.1.617.2 (Delta),0.984513962538078,2021-07-01,2021-12-11,23.757827673385872
Zürich (ZH),2021-07-12,1276555077024.487,248422.1905333336,B.1.617.2 (Delta),0.9851184569700796,2021-07-01,2021-12-11,30.340293584622415
Zürich (ZH),2021-07-13,58387600607.80145,467509.51806666615,B.1.617.2 (Delta),0.9857702393373636,2021-07-01,2021-12-11,1.387716813810763
Zürich (ZH),2021-07-14,541253836836.5679,493753.3213666667,B.1.617.2 (Delta),0.98618737332064,2021-07-01,2021-12-11,12.864153383575305
Zürich (ZH),2021-07-15,305775459338.72064,478293.1424166668,B.1.617.2 (Delta),0.986181816655422,2021-07-01,2021-12-11,7.267463327108447
Zürich (ZH),2021-07-16,390425823447.93866,440530.2714833336,B.1.617.2 (Delta),0.9857358536318324,2021-07-01,2021-12-11,9.279375656896308
Zürich (ZH),2021-07-17,1057222836051.023,454954.37245,B.1.617.2 (Delta),0.9848102529626064,2021-07-01,2021-12-11,25.1273539289209
Zürich (ZH),2021-07-18,1223733461996.777,462951.3148499996,B.1.617.2 (Delta),0.983141105901759,2021-07-01,2021-12-11,29.084865333700282
Zürich (ZH),2021-07-19,1751879209520.3274,483579.5424500002,B.1.617.2 (Delta),0.9804566592085118,2021-07-01,2021-12-11,41.63747455811764
Zürich (ZH),2021-07-20,2550023654125.0405,440523.812933334,B.1.617.2 (Delta),0.9769788880535468,2021-07-01,2021-12-11,60.60722933649128
Zürich (ZH),2021-07-21,2612381749711,433061.9653166664,B.1.617.2 (Delta),0.9734967555589684,2021-07-01,2021-12-11,62.08931417678342
Zürich (ZH),2021-07-22,2503982141613.76,307583.11880000023,B.1.617.2 (Delta),0.9710790220808354,2021-07-01,2021-12-11,59.512945954744545
Zürich (ZH),2021-07-23,2541953826030.9204,255255.55373333293,B.1.617.2 (Delta),0.9702107206384968,2021-07-01,2021-12-11,60.415431146221465
Zürich (ZH),2021-07-24,2938394113248.706,298509.73756666685,B.1.617.2 (Delta),0.9704366301485378,2021-07-01,2021-12-11,69.83775449085607
Zürich (ZH),2021-07-25,1273584263877.1995,424857.0310499997,B.1.617.2 (Delta),0.9710696946060224,2021-07-01,2021-12-11,30.269685316560956
Zürich (ZH),2021-07-26,1767102860845.3623,332711.0163333336,B.1.617.2 (Delta),0.971848148183441,2021-07-01,2021-12-11,41.99929995754192
Zürich (ZH),2021-07-27,2040574564889.086,273369.6972833333,B.1.617.2 (Delta),0.9727640278502772,2021-07-01,2021-12-11,48.49898958089406
Zürich (ZH),2021-07-28,2211007742283.2363,312722.09936666646,B.1.617.2 (Delta),0.973634513612085,2021-07-01,2021-12-11,52.549729522919584
Zürich (ZH),2021-07-29,1073970869018.7972,231140.57506666635,B.1.617.2 (Delta),0.9739538451461882,2021-07-01,2021-12-11,25.52540979533258
Zürich (ZH),2021-07-30,2969848683541.1865,259148.5464833333,B.1.617.2 (Delta),0.9734801022767066,2021-07-01,2021-12-11,70.58534534253829
Zürich (ZH),2021-07-31,860120279806.8398,284891.4770999997,B.1.617.2 (Delta),0.9725135656425332,2021-07-01,2021-12-11,20.442754313628818
Zürich (ZH),2021-08-01,923680610222.1907,478095.0784499997,B.1.617.2 (Delta),0.9716689222549412,2021-07-01,2021-12-11,21.95341305436434
Zürich (ZH),2021-08-02,845438793897.3953,354437.9519500003,B.1.617.2 (Delta),0.9716385580027612,2021-07-01,2021-12-11,20.09381473337246
Zürich (ZH),2021-08-03,1386836204850.6233,324059.82775000023,B.1.617.2 (Delta),0.9728940177513417,2021-07-01,2021-12-11,32.96138048898641
Zürich (ZH),2021-08-04,1379740207540.8132,376388.6348499996,B.1.617.2 (Delta),0.975318265989778,2021-07-01,2021-12-11,32.792727647029004
Zürich (ZH),2021-08-05,790426550036.9841,325663.4765499996,B.1.617.2 (Delta),0.9782716651594549,2021-07-01,2021-12-11,18.786321105001814
Zürich (ZH),2021-08-06,1363177476723.9421,284068.2437333336,B.1.617.2 (Delta),0.9810399804236056,2021-07-01,2021-12-11,32.39907591621747
Zürich (ZH),2021-08-07,1064906777881.231,310028.50644999987,B.1.617.2 (Delta),0.9831219845064444,2021-07-01,2021-12-11,25.309980636699997
Zürich (ZH),2021-08-08,1412080136242.1128,317109.62245,B.1.617.2 (Delta),0.9842553126870284,2021-07-01,2021-12-11,33.561361095724585
Zürich (ZH),2021-08-09,1913541700708.143,268790.5455500003,B.1.617.2 (Delta),0.9844216923829,2021-07-01,2021-12-11,45.47975879053205
Zürich (ZH),2021-08-10,3089956979159.393,217689.60463333369,B.1.617.2 (Delta),0.9839335700116092,2021-07-01,2021-12-11,73.43999769290852
Zürich (ZH),2021-08-11,2191792074990.0598,205275.61191666656,B.1.617.2 (Delta),0.9833483240064728,2021-07-01,2021-12-11,52.09302460074863
Zürich (ZH),2021-08-12,1932309819805.9954,196262.44873333312,B.1.617.2 (Delta),0.9832061820290714,2021-07-01,2021-12-11,45.925826691329
Zürich (ZH),2021-08-13,3008280894862.5093,188355.3446500003,B.1.617.2 (Delta),0.9837958775213924,2021-07-01,2021-12-11,71.49877602452118
Zürich (ZH),2021-08-14,3017900385992.3447,176576.80238333324,B.1.617.2 (Delta),0.985083703090804,2021-07-01,2021-12-11,71.72740555274659
Zürich (ZH),2021-08-15,2358577815235.9497,179896.12638333312,B.1.617.2 (Delta),0.986773488698829,2021-07-01,2021-12-11,56.05707473525904
Zürich (ZH),2021-08-16,3945190013316.7573,197375.9317333334,B.1.617.2 (Delta),0.9884911574900536,2021-07-01,2021-12-11,93.76659527308023
Zürich (ZH),2021-08-17,2962313004096.184,198018.4124999997,B.1.617.2 (Delta),0.9900014770812264,2021-07-01,2021-12-11,70.4062424343787
Zürich (ZH),2021-08-18,4202416140420.6177,178620.38188333347,B.1.617.2 (Delta),0.9912313230357208,2021-07-01,2021-12-11,99.88017106344687
Zürich (ZH),2021-08-19,2508248503976.2666,171644.00931666666,B.1.617.2 (Delta),0.9922057726896778,2021-07-01,2021-12-11,59.614345956159724
Zürich (ZH),2021-08-20,4403284010134.961,166057.55801666668,B.1.617.2 (Delta),0.9929715098386408,2021-07-01,2021-12-11,104.65426209056983
Zürich (ZH),2021-08-21,3438445977650.652,153395.4518833334,B.1.617.2 (Delta),0.9935419363431,2021-07-01,2021-12-11,81.72264739250548
Zürich (ZH),2021-08-22,4615512716504.07,372850.4989999996,B.1.617.2 (Delta),0.9939313518321868,2021-07-01,2021-12-11,109.69836976301919
Zürich (ZH),2021-08-23,3985570362138.699,226244.82753333356,B.1.617.2 (Delta),0.9941950556297504,2021-07-01,2021-12-11,94.72632796331627
Zürich (ZH),2021-08-24,3592384513373.2812,186708.4819333333,B.1.617.2 (Delta),0.9944047288975864,2021-07-01,2021-12-11,85.381353900256
Zürich (ZH),2021-08-25,3526389609874.223,166961.71618333374,B.1.617.2 (Delta),0.994603824075172,2021-07-01,2021-12-11,83.81283188088696
Zürich (ZH),2021-08-26,3083946707604.0933,163983.4086666666,B.1.617.2 (Delta),0.994793373036095,2021-07-01,2021-12-11,73.29714964287676
Zürich (ZH),2021-08-27,3397896927874.4556,163778.02411666684,B.1.617.2 (Delta),0.994944722910409,2021-07-01,2021-12-11,80.75890513262986
Zürich (ZH),2021-08-28,3366891534885.724,176740.77610000037,B.1.617.2 (Delta),0.9950100418851032,2021-07-01,2021-12-11,80.02199002186363
Zürich (ZH),2021-08-29,3079437067366.324,170372.7581333331,B.1.617.2 (Delta),0.9949381260641348,2021-07-01,2021-12-11,73.18996757824242
Zürich (ZH),2021-08-30,2458468415917.3203,224578.8661666667,B.1.617.2 (Delta),0.9946977703019468,2021-07-01,2021-12-11,58.431206651354145
Zürich (ZH),2021-08-31,2890900619897.677,169327.83970000016,B.1.617.2 (Delta),0.994256018335226,2021-07-01,2021-12-11,68.70896141520728
Zürich (ZH),2021-09-01,7435029675745.963,167614.14371666673,B.1.617.2 (Delta),0.9870842611136692,2021-07-01,2021-12-11,176.71073284069936
Zürich (ZH),2021-09-02,2951175636986.277,160279.49191666642,B.1.617.2 (Delta),0.987455972758938,2021-07-01,2021-12-11,70.14153706133523
Zürich (ZH),2021-09-03,2408231574330.6924,158195.4154166668,B.1.617.2 (Delta),0.9874996518625582,2021-07-01,2021-12-11,57.23721153909059
Zürich (ZH),2021-09-04,4432426355252.365,149635.92163333338,B.1.617.2 (Delta),0.987264171266715,2021-07-01,2021-12-11,105.34689754556906
Zürich (ZH),2021-09-05,2678547402304.4106,143374.7574833334,B.1.617.2 (Delta),0.986777007828884,2021-07-01,2021-12-11,63.66189444459407
Zürich (ZH),2021-09-06,3116345614856.0913,152105.1159333337,B.1.617.2 (Delta),0.9861049153399905,2021-07-01,2021-12-11,74.06718485368633
Zürich (ZH),2021-09-07,2380790436844.051,150756.35405000005,B.1.617.2 (Delta),0.9853541823822876,2021-07-01,2021-12-11,56.58500923099956
Zürich (ZH),2021-09-08,3347659485934.934,150869.82061666643,B.1.617.2 (Delta),0.9846116046964792,2021-07-01,2021-12-11,79.5648957515867
Zürich (ZH),2021-09-09,2895276799619.9097,148512.0489000001,B.1.617.2 (Delta),0.9839680450120724,2021-07-01,2021-12-11,68.81297148100178
Zürich (ZH),2021-09-10,2480046848104.1865,154457.87980000037,B.1.617.2 (Delta),0.9835977469129524,2021-07-01,2021-12-11,58.9440681638957
Zürich (ZH),2021-09-11,1719885211224.8567,141491.77805,B.1.617.2 (Delta),0.9836839159157752,2021-07-01,2021-12-11,40.87706294822995
Zürich (ZH),2021-09-12,1924702131288.2695,134396.53320000012,B.1.617.2 (Delta),0.9842530609706448,2021-07-01,2021-12-11,45.74501232046286
Zürich (ZH),2021-09-13,1849860679123.7542,144007.54198333315,B.1.617.2 (Delta),0.9851857602864732,2021-07-01,2021-12-11,43.96623154410681
Zürich (ZH),2021-09-14,1442633941574.112,145366.47926666675,B.1.617.2 (Delta),0.9862867760955868,2021-07-01,2021-12-11,34.2875431779431
Zürich (ZH),2021-09-15,1643916406483.2039,152010.0517666666,B.1.617.2 (Delta),0.9873372405169922,2021-07-01,2021-12-11,39.07148802191568
Zürich (ZH),2021-09-16,1179202037929.3115,237550.11944999977,B.1.617.2 (Delta),0.9881571022942176,2021-07-01,2021-12-11,28.02647270790188
Zürich (ZH),2021-09-17,1557111088070.5063,154439.1789666667,B.1.617.2 (Delta),0.9886269147312016,2021-07-01,2021-12-11,37.00835820264713
Zürich (ZH),2021-09-18,1327257922393.0269,136427.9787666666,B.1.617.2 (Delta),0.9887495676091178,2021-07-01,2021-12-11,31.54536435810045
Zürich (ZH),2021-09-19,1803569361412.5044,228183.12766666693,B.1.617.2 (Delta),0.9893145846011547,NA,NA,42.86601096212294
Zürich (ZH),2021-09-20,1504799250311.8252,199590.60331111134,B.1.617.2 (Delta),0.9898796015931917,NA,NA,35.765045991434896
Zürich (ZH),2021-09-21,1206029139211.146,170998.07895555574,B.1.617.2 (Delta),0.9904446185852287,NA,NA,28.664081020746845
Zürich (ZH),2021-09-22,907259028110.4667,142405.55460000015,B.1.617.2 (Delta),0.9910096355772656,2021-07-01,2021-12-11,21.563116050058795
Zürich (ZH),2021-09-23,1197714824415.118,139637.77691666683,B.1.617.2 (Delta),0.9914932510329688,2021-07-01,2021-12-11,28.466472036687616
Zürich (ZH),2021-09-24,881465539290.627,139211.7947666667,B.1.617.2 (Delta),0.9915406907450174,2021-07-01,2021-12-11,20.95007393581667
Zürich (ZH),2021-09-25,612629940995.0365,129615.87626666667,B.1.617.2 (Delta),0.9913096214653097,2021-07-01,2021-12-11,14.560572123409267
Zürich (ZH),2021-09-26,623012093377.015,139245.56264999995,B.1.617.2 (Delta),0.9909176562799752,2021-07-01,2021-12-11,14.807328066007326
Zürich (ZH),2021-09-27,740381375743.4506,139098.34935000006,B.1.617.2 (Delta),0.9903700151111134,2021-07-01,2021-12-11,17.596881410712555
Zürich (ZH),2021-09-28,587026242196.2094,136177.33325000008,B.1.617.2 (Delta),0.9896001811198472,2021-07-01,2021-12-11,13.952040809414298
Zürich (ZH),2021-09-29,1096493053576.3925,143916.42475000006,B.1.617.2 (Delta),0.98860289904612,2021-07-01,2021-12-11,26.060701772892415
Zürich (ZH),2021-09-30,1137509570653.7734,143564.1257333331,B.1.617.2 (Delta),0.9874944909112234,2021-07-01,2021-12-11,27.035554477914047
Zürich (ZH),2021-10-01,785449658848.1198,136856.16368333335,B.1.617.2 (Delta),0.9864454108272634,2021-07-01,2021-12-11,18.668033737283352
Zürich (ZH),2021-10-02,1014305431766.69,128504.32418333334,B.1.617.2 (Delta),0.9855801770834196,2021-07-01,2021-12-11,24.107322228516942
Zürich (ZH),2021-10-03,566068092534.0983,125823.8458166667,B.1.617.2 (Delta),0.9849370099533196,2021-07-01,2021-12-11,13.453921750406623
Zürich (ZH),2021-10-04,689034743733.1716,144331.57748333327,B.1.617.2 (Delta),0.984571549950797,2021-07-01,2021-12-11,16.376509553820437
Zürich (ZH),2021-10-05,961487950228.3497,185378.5273500004,B.1.617.2 (Delta),0.9846274875658474,2021-07-01,2021-12-11,22.85199221956122
Zürich (ZH),2021-10-06,882454989562.5461,171470.2391833335,B.1.617.2 (Delta),0.9852191468403868,2021-07-01,2021-12-11,20.973590517496316
Zürich (ZH),2021-10-07,617846656110.8593,152360.38829999996,B.1.617.2 (Delta),0.986228221897588,2021-07-01,2021-12-11,14.684559463250745
Zürich (ZH),2021-10-08,709210288841.4343,134188.93654999993,B.1.617.2 (Delta),0.9873609769069832,2021-07-01,2021-12-11,16.856028199613064
Zürich (ZH),2021-10-09,604008627324.1141,125405.73101666656,B.1.617.2 (Delta),0.9883859265160628,2021-07-01,2021-12-11,14.355666598713377
Zürich (ZH),2021-10-10,595168499154.4562,126362.34000555544,B.1.617.2 (Delta),0.9892200580753548,2021-07-01,2021-12-11,14.145560439707465
Zürich (ZH),2021-10-11,586328370984.7982,127318.94899444433,B.1.617.2 (Delta),0.98987489729708,2021-07-01,2021-12-11,13.935454280701551
Zürich (ZH),2021-10-12,577488242815.1403,128275.55798333322,B.1.617.2 (Delta),0.9904102930297743,2021-07-01,2021-12-11,13.725348121695637
Zürich (ZH),2021-10-13,1520294000519.3005,161916.43401666643,B.1.617.2 (Delta),0.9909385767215568,2021-07-01,2021-12-11,36.133314684871124
Zürich (ZH),2021-10-14,973996386980.4025,126610.55331666664,B.1.617.2 (Delta),0.9915449877270334,2021-07-01,2021-12-11,23.149284244145512
Zürich (ZH),2021-10-15,771450418478.5923,125358.39493333331,B.1.617.2 (Delta),0.9921184983161682,2021-07-01,2021-12-11,18.335309305398138
Zürich (ZH),2021-10-16,868968479247.669,117523.3796,B.1.617.2 (Delta),0.9923734310216034,2021-07-01,2021-12-11,20.653052305123076
Zürich (ZH),2021-10-17,815689383261.5193,115776.85365000003,B.1.617.2 (Delta),0.9920478773920433,2021-07-01,2021-12-11,19.38675095766304
Zürich (ZH),2021-10-18,932613916612.8033,127738.73066666668,B.1.617.2 (Delta),0.991117895882416,2021-07-01,2021-12-11,22.16573381000642
Zürich (ZH),2021-10-19,878877321912.7546,128379.78243333333,B.1.617.2 (Delta),0.9898352606355478,2021-07-01,2021-12-11,20.88855894400879
Zürich (ZH),2021-10-20,733262772881.7456,130315.80555000002,B.1.617.2 (Delta),0.9885571163456702,2021-07-01,2021-12-11,17.427691295359374
Zürich (ZH),2021-10-21,635290997185.2012,160823.4426833331,B.1.617.2 (Delta),0.9875813679948928,2021-07-01,2021-12-11,15.09916470756146
Zürich (ZH),2021-10-22,799223832590.3907,133605.80140000003,B.1.617.2 (Delta),0.9870571095281798,2021-07-01,2021-12-11,18.99540893851651
Zürich (ZH),2021-10-23,722174616105.8108,124871.54665000002,B.1.617.2 (Delta),0.9869355539394152,2021-07-01,2021-12-11,17.16415552009276
Zürich (ZH),2021-10-24,1675353628823.5957,125266.66173333328,B.1.617.2 (Delta),0.9870221977003036,2021-07-01,2021-12-11,39.818666559261494
Zürich (ZH),2021-10-25,1072929692833.8678,133284.67936666662,B.1.617.2 (Delta),0.9871647045607936,2021-07-01,2021-12-11,25.500663827302972
Zürich (ZH),2021-10-26,1027635564221.9944,132370.89753333337,B.1.617.2 (Delta),0.9873886493923982,2021-07-01,2021-12-11,24.42414375819081
Zürich (ZH),2021-10-27,1384349179720.6384,131963.16668333358,B.1.617.2 (Delta),0.9878624707601732,2021-07-01,2021-12-11,32.90227056576088
Zürich (ZH),2021-10-28,1577823352795.2463,131559.93168333327,B.1.617.2 (Delta),0.9887431775729036,2021-07-01,2021-12-11,37.50063323555507
Zürich (ZH),2021-10-29,2043775679432.9724,130447.91216666649,B.1.617.2 (Delta),0.9899416157286184,2021-07-01,2021-12-11,48.57507149604801
Zürich (ZH),2021-10-30,1480531909203.905,128459.42263333323,B.1.617.2 (Delta),0.9911181187501292,2021-07-01,2021-12-11,35.188276318912294
Zürich (ZH),2021-10-31,917288138974.8378,126470.93309999998,B.1.617.2 (Delta),0.9919919081678628,2021-07-01,2021-12-11,21.80148114177658
Zürich (ZH),2021-11-01,1147513579052.096,181451.93868333308,B.1.617.2 (Delta),0.9925229988318373,2021-07-01,2021-12-11,27.27332295127723
Zürich (ZH),2021-11-02,1234605698515.2346,187152.32116666663,B.1.617.2 (Delta),0.9927776488621506,2021-07-01,2021-12-11,29.34326926301631
Zürich (ZH),2021-11-03,2024111197089.4163,160473.38443333324,B.1.617.2 (Delta),0.9927764787348172,2021-07-01,2021-12-11,48.10769944275299
Zürich (ZH),2021-11-04,2777052610527.307,152010.83071666645,B.1.617.2 (Delta),0.992466650020248,2021-07-01,2021-12-11,66.00309929418296
Zürich (ZH),2021-11-05,1917757962817.8633,133797.8498666666,B.1.617.2 (Delta),0.991864840912124,2021-07-01,2021-12-11,45.579968043184756
Zürich (ZH),2021-11-06,1896912797837.3123,125200.2533666668,B.1.617.2 (Delta),0.9911605486650064,2021-07-01,2021-12-11,45.084534327309385
Zürich (ZH),2021-11-07,1975261156326.1438,124041.68576666678,B.1.617.2 (Delta),0.990582901597714,2021-07-01,2021-12-11,46.94666487005509
Zürich (ZH),2021-11-08,1846117202362.8208,158683.05119999993,B.1.617.2 (Delta),0.9902658087904253,2021-07-01,2021-12-11,43.87725913234165
Zürich (ZH),2021-11-09,1338005889468.5745,130002.05798333314,B.1.617.2 (Delta),0.9902298503029726,2021-07-01,2021-12-11,31.800814735745
Zürich (ZH),2021-11-10,2403013530228.1055,130289.3739,B.1.617.2 (Delta),0.9904349086472168,2021-07-01,2021-12-11,57.11319261279482
